object_id,area,elev_mean,clay_0_30cm_mean,sand_0_30cm_mean,silt_0_30cm_mean,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,p_mean,p_seasonality,frac_snow,high_prec_freq,low_prec_freq,high_prec_dur,low_prec_dur
DEB10650,58.19,445.52,25.39,19.48,49.85,10.66,30.79,58.55,0,0,2.93,-0.05,0.08,16.09,213.46,1.17,3.99
DEB10660,113.55,298.64,27.75,18.78,49.67,7.24,62.74,30.02,0,0,1.76,0.12,0.04,18.87,247.35,1.17,3.99
DEB10680,36.94,159.16,28.47,12.86,49.22,15.7,84.3,0,0,0,1.54,0.17,0.03,19.51,256.65,1.17,3.99
DEB10690,27.11,272.34,28,12.86,53.33,6.18,86.86,6.96,0,0,1.55,0.18,0.04,19.12,257.63,1.17,3.99
DEB10700,288.49,191.68,27.41,12.74,50.48,10.18,89.16,0.65,0,0,1.48,0.23,0.03,18.9,257.53,1.17,3.99
DEB10710,358.05,191.47,27.77,13.2,50.23,9.56,89.72,0.72,0,0,1.49,0.21,0.04,18.98,256.43,1.17,3.99
DEB10720,4060.37,352.71,26.43,21.9,45.95,7.81,49.88,42.27,0,0.04,1.9,0.04,0.04,18,236.52,1.17,3.99
DEB10730,169.52,258.52,27.93,21.26,46.58,5.22,72.95,21.83,0,0,1.58,0.2,0.04,18.34,253.2,1.17,3.99
DEB10740,84.59,309.62,27.2,19.51,49.87,4.68,48.82,46.5,0,0,1.61,0.19,0.04,18.43,253.83,1.17,3.99
DEB10750,203.09,229.16,27.63,18.94,47.55,7.16,72.56,20.29,0,0,1.5,0.23,0.04,18.6,256.7,1.17,3.99
DEB10790,24.95,202.5,26.95,18.98,52.62,2.96,82.53,14.51,0,0,2.1,-0.05,0.02,19.1,243.95,1.17,3.99
DEB10800,107.74,188.87,24.29,22.22,46.68,7.74,59.86,32.4,0,0,2.03,-0.01,0.03,18.27,238.3,1.17,3.99
DEB10810,100.53,229.26,25.08,20.99,47.15,7.44,57.75,34.81,0,0,2.06,-0.03,0.03,18.82,241.49,1.17,3.99
DEB10820,295.57,295.27,24.55,23.07,44.06,9.84,28.27,61.89,0,0,2.29,-0.09,0.03,18.29,234.3,1.17,3.99
DEB10830,196.72,358.42,25.94,24.75,45.83,4.71,11.69,83.6,0,0,2.47,-0.08,0.05,17.78,229.37,1.17,3.99
DEB10840,311.66,387.24,27.79,23.34,47.21,2.87,1.56,95.57,0,0,2.22,-0.03,0.06,17.58,230.42,1.17,4
DEB10860,66.21,305.54,26.87,19.54,48.14,7.95,31.91,60.14,0,0,1.7,0.12,0.04,18.73,251.37,1.17,4
DEB10870,127.41,237.71,26.24,17.84,47.3,11.35,56.72,31.93,0,0,1.66,0.11,0.03,19.11,253.63,1.17,4
DEB10900,124.83,469.22,25.46,22.72,51.36,0.7,64.16,35.14,0,0,2.58,-0.11,0.06,16.65,217.48,1.17,4
DEB10910,53.45,574.53,27.03,19.85,52.32,1.47,50.87,47.66,0,0,2.9,-0.16,0.09,15.61,211.33,1.17,4
DEB10930,326.17,500.45,25.49,21.83,51.62,2.45,57.4,40.15,0,0,2.62,-0.12,0.07,16.06,215.03,1.17,4
DEB10940,576.11,449.65,26.11,22.93,49.84,2.52,61.39,36.03,0,0.06,2.51,-0.1,0.06,16.3,217.05,1.17,4
DEB10950,101.37,461.79,25.73,23.21,50.32,1.76,62.3,35.94,0,0,2.53,-0.1,0.05,17.64,221.51,1.17,4
DEB10960,17.82,491.31,25.14,19.66,51.38,7.1,83.68,9.22,0,0,2.57,-0.09,0.08,16.78,220.31,1.17,4
DEB10970,136.6,483.31,25.2,22.46,50.91,3.79,59.98,36.23,0,0,2.59,-0.11,0.06,16.72,219.68,1.17,4
DEB10980,263.44,417.96,25.64,23.11,47.95,5.65,65.61,28.74,0,0,2.4,-0.06,0.06,16.49,221.4,1.17,4
DEB10990,38.06,321.57,26.3,26.99,45.69,1.52,67.69,30.8,0,0,2.21,-0.02,0.03,18.83,235.24,1.17,4
DEB11010,101.68,507.29,26.43,30.88,40.72,4.46,32.81,62.74,0,0,2.87,-0.16,0.07,17.19,219.07,1.17,4
DEB11020,224.84,458.7,26.46,28.49,42.71,4.37,35.3,60.19,0,0.14,2.58,-0.1,0.05,17,225.13,1.17,4
DEB11030,26.81,475.29,27.1,32.15,40.29,2.2,37.72,60.08,0,0,2.71,-0.13,0.05,18.15,225.77,1.17,4
DEB11100,22.68,552.43,27.92,19.95,51.86,0,41.76,58.24,0,0,2.64,-0.14,0.08,17.2,221.78,1.17,4
DEB11110,62.9,519.97,27.56,19.95,52.25,1.51,61.51,36.99,0,0,2.59,-0.14,0.08,16.89,220.2,1.17,4
DEB11120,49.99,500.83,27.24,21.92,50.46,0.52,26.46,73.02,0,0,2.52,-0.13,0.07,17.48,222.3,1.17,4
DEB11130,191.87,393.55,26.37,24.44,47.47,4.38,35.02,60.59,0,0,2.29,-0.08,0.05,17.13,225.27,1.17,4
DEB11140,169.59,489.5,26.78,25.28,45.8,3.33,37.8,58.87,0,0,2.3,0.01,0.06,17.09,227.07,1.17,4
DEB11150,123.64,487.63,26.89,26.32,44.77,2.52,43.27,54.21,0,0,2.63,-0.12,0.06,17.83,222.95,1.17,4
DEB11160,41.84,510.47,28,19.94,51.03,0.91,48.17,50.92,0,0,2.36,-0.09,0.08,17.16,224.48,1.17,4
DEB11170,274.94,447.32,27.12,23.18,47.32,4.32,42.64,52.94,0,0.1,2.42,-0.12,0.05,18.35,226.52,1.17,4
DEB11180,377.17,385.6,26.85,21.95,47.25,6.42,44.7,48.81,0,0.07,2.33,-0.1,0.05,17.26,224.5,1.17,4
DEB11190,51.16,438.83,27.88,22.67,47.9,3.15,51.2,45.65,0,0,2.14,0.06,0.04,17.77,237.24,1.17,4
DEB11200,40.23,464.94,25.66,21.52,48.71,4.51,60.27,34.59,0,0.62,2.42,-0.14,0.07,17.68,225.88,1.17,4
DEB11210,23.08,418.69,26.88,26.07,46.48,1.98,55.41,42.61,0,0,2.41,-0.14,0.05,17.41,224.93,1.17,4
DEB11230,349.77,482.07,27.19,21.46,49.78,3.97,52.44,43.59,0,0,2.07,-0.01,0.07,16.13,227.39,1.17,4
DEC10000,44.93,528.63,26.26,28.93,42.16,4.43,30.29,65.28,0,0,3.07,-0.16,0.07,17.48,216.94,1.17,4
DEC10080,16.45,616.96,28.12,26.9,44.21,6.44,19.5,74.06,0,0,3.1,-0.2,0.08,17.55,216.8,1.17,4
DEC10100,30.39,292.22,16.43,16.43,27.31,45.88,0,54.12,0,0,2.61,-0.11,0.03,7.77,95.75,1.17,4
DEC10110,317.48,353.12,23.04,24.63,41.16,15.47,50.77,33.77,0,0,2.63,-0.15,0.04,17.75,226.23,1.17,4
DEC10120,47.86,308.3,25.71,23.82,40.37,15.95,56.54,27.52,0,0,2.42,-0.04,0.03,17.85,234.58,1.17,4
DEC10130,440.98,435.98,25.31,28.6,41.29,8.6,34.78,56.35,0,0.28,2.9,-0.19,0.04,17.53,221.63,1.17,4
DEC10140,210.4,327.67,22.23,26.15,39.44,17.42,58.7,23.88,0,0,2.55,-0.11,0.04,18.23,229.28,1.17,4
DEC10150,62.41,467.67,25.64,27.63,42.09,7.73,35.52,56.75,0,0,2.96,-0.18,0.06,17.93,218.98,1.17,4
DEC10160,55.05,300.83,25.37,23.32,41.1,14.25,17.25,68.5,0,0,2.42,-0.08,0.03,18.09,228.3,1.17,4
DEC10200,713.33,389.56,24.18,27.73,40.56,11.83,42.81,45.19,0,0.17,2.77,-0.15,0.05,17.31,221.17,1.17,4
DEC10210,43.27,257.46,22.75,23.19,40.6,18.2,45.26,36.54,0,0,2.44,-0.1,0.03,18.54,230.45,1.17,4
DEC10230,77.19,284.74,22.02,19.2,37.44,28.35,52.36,19.29,0,0,2.35,-0.06,0.03,18.31,233.7,1.17,4
DEC10240,42.14,349.98,22.73,24.68,42.43,17.16,54.55,28.28,0,0,2.7,-0.18,0.04,17.7,223.23,1.17,4
DEC10280,104.66,396.62,24.44,29.36,39.93,10.99,39.79,48.92,0,0.31,2.82,-0.18,0.05,16.95,210.64,1.17,4
DEC10290,58.59,285.49,19.77,20.22,32.42,34.42,4.21,61.37,0,0,2.54,-0.08,0.03,17.85,230.4,1.17,4
DEC10300,12.73,451.64,26.3,33.73,38.89,2.34,31.51,66.14,0,0,2.75,-0.16,0.06,17.94,224.88,1.17,4
DEC10310,111.28,383.17,25.16,26.76,43.53,6.96,57.06,35.98,0,0,2.59,-0.15,0.05,17.91,223.88,1.17,4
DEC10320,18.39,620.02,29.63,25.81,42.86,3.01,10.6,86.39,0,0,3.03,-0.18,0.08,17.61,216.48,1.17,4
DEC10340,72.36,476.69,26.01,28.35,42.08,6.19,35.3,58.51,0,0,3.07,-0.19,0.07,17.57,217.61,1.17,4
DEC10350,13.7,445.74,25.8,30.28,40.73,13.28,25.56,61.16,0,0,3.01,-0.22,0.05,17.19,213.63,1.17,4
DEC10370,145.27,346.8,22.69,24.89,41.96,15.49,55.18,29.33,0,0,2.68,-0.16,0.04,18.18,226.18,1.17,4
DEC10380,8.47,394.19,24.93,29.65,44.46,2.25,53.03,44.71,0,0,2.76,-0.2,0.04,18.57,230.31,1.17,4
DEC10390,119.7,333.02,22.14,25.68,39.09,18.8,57.05,24.15,0,0,2.63,-0.12,0.04,18.2,228.41,1.17,4
DEC10410,42.68,377.05,24.56,26.4,44.29,10.97,56.17,32.87,0,0,2.66,-0.2,0.05,18.34,229.4,1.17,4
DEC10420,50.35,292.47,23.52,27.06,40.4,11.71,33.48,54.81,0,0,2.56,-0.14,0.03,17.7,224.5,1.17,4
DEC10430,51.6,314.8,23.15,21.77,37.69,21.28,1.61,77.11,0,0,2.61,-0.1,0.04,18.15,229.78,1.17,4
DEC10440,15.41,431.94,24.98,32.1,37.67,5.48,31.19,61.25,0,2.08,2.72,-0.15,0.05,17.76,225.36,1.17,4
DED10050,143.48,526.66,17.47,31.19,40.95,15.41,48.68,35.91,0,0,2.53,0.19,0.11,15.43,200.93,1.17,4
DED10070,49.25,759.1,15.25,39.28,37.73,8.49,40.51,50.51,0,0.49,2.72,0.09,0.2,17,216.92,1.17,4
DED10220,66.89,367.33,15.94,29.06,41.77,15.83,50.62,33.55,0,0,2.28,0.14,0.1,16.35,220.97,1.17,4
DED10240,653.48,194.04,14.37,45.5,33.49,8.54,52.75,35.01,0.12,3.58,1.85,0.27,0.07,16.86,237.87,1.17,4
DED10260,92.95,562.69,16.89,31.78,40.98,13.88,49.78,36.34,0,0,2.66,0.2,0.11,17.18,225.84,1.17,4
DED10290,6.2,725.98,17.38,40.29,42.33,0,13.89,86.11,0,0,2.64,0.15,0.23,14.44,202.6,1.17,4
DED10300,1263.92,241.01,22.51,20.33,46.17,11.22,76.26,10.84,0.15,1.53,1.74,0.3,0.07,16.98,243.53,1.17,4
DED10320,251.7,387.66,20.25,27.59,47.46,7.9,75.35,16.75,0,0,2.21,0.19,0.08,17.72,235.17,1.17,4
DED10340,399.1,447.41,16.58,25.32,35.75,27.93,48.84,23.23,0,0,2.3,0.24,0.1,15.03,206.24,1.17,4
DED10400,74.21,610.79,17.46,36.84,41.42,6.67,30.96,61.72,0,0.65,2.52,0.16,0.18,16.18,221.63,1.17,4
DED10480,227.13,317.52,17.69,32.04,42.8,11.29,70.5,18.21,0,0,2.16,0.15,0.09,17.31,232.28,1.17,4
DED10530,164.56,297.41,20.72,27.41,49.55,5.45,71.51,23.05,0,0,1.94,0.23,0.08,16.66,228.74,1.17,4
DED10620,295.07,249.08,17.53,34,38.14,13,54.3,32.45,0,0.26,2.06,0.16,0.08,17.7,235.92,1.17,4
DED10640,41.84,359.71,18.31,28.69,46.75,9.54,70.44,20.02,0,0,2.1,0.21,0.09,16.22,224.22,1.17,4
DED10690,192.54,289.83,18.06,30.17,45.58,9.71,79.23,11.06,0,0,1.93,0.25,0.08,17.27,240.36,1.17,4
DED10700,529.62,412.64,17.28,23.69,37.95,26.96,52.78,20.26,0,0,2.22,0.24,0.09,16.29,229.86,1.17,4
DED10830,133.02,438.87,18.86,27.79,38.89,18.71,62.45,18.84,0,0,2.28,0.26,0.09,15.2,206.33,1.17,4
DED10860,45.76,376.65,19.52,31.79,46.5,7.48,26.73,65.79,0,0,2.19,0.21,0.08,17.97,237.94,1.17,4
DED10890,53.8,270.99,17.75,27.84,51.99,6.18,81.1,12.72,0,0,1.87,0.28,0.08,17.64,244.86,1.17,4
DED10920,100.51,451.54,19.01,28.67,39.45,16.85,62.23,20.92,0,0,2.37,0.27,0.08,16.61,232.17,1.17,4
DED10970,126.29,236.3,17.29,34.2,45.73,4.73,72.93,21.66,0,0.67,1.89,0.28,0.08,17.64,242.86,1.17,4
DED11050,691.9,199.06,16.43,41.56,32.9,9.75,61.69,27.33,0,1.23,1.86,0.21,0.07,17.67,241.25,1.17,4
DED11120,40.11,264.92,18.65,37,37.8,10.18,27.72,62.1,0,0,2.02,0.26,0.07,17.27,232.95,1.17,4
DED11150,42.61,391.71,20.09,33.69,43.13,5.48,70.46,24.06,0,0,2.15,0.25,0.1,17.07,232.46,1.17,4
DED11190,150.85,466.09,19.41,33.39,43.66,5.87,82.37,11.77,0,0,2.36,0.17,0.11,15.22,201.56,1.17,4
DED11280,312.41,146.46,17.14,33.29,34.99,16.88,66.25,15.62,0,1.26,1.67,0.22,0.06,18.22,249.89,1.17,4
DED11370,25.15,168.8,15.96,44.59,36.17,2.57,79.62,15.9,0,1.91,1.73,0.3,0.05,18.26,252.47,1.17,4
DED11420,207.31,169.54,18.65,27.55,44.54,9.25,83.1,6.59,0,1.06,1.63,0.2,0.06,17.31,252.52,1.17,4
DED11450,113.6,317.92,20.61,27.02,50.24,5.48,62.71,31.8,0,0,2.05,0.25,0.07,17.96,240.24,1.17,4
DED11460,153.64,520.2,17.18,30.84,39.77,16.37,45.72,37.91,0,0,2.22,0.26,0.12,16.85,229.28,1.17,4
DED11480,55.25,193.16,18.52,26.35,43.21,4.94,77.42,13.66,0,3.98,1.68,0.2,0.05,17.27,252.29,1.17,4
DED11490,46.61,184.34,18.81,26.94,50.64,2.91,95.94,1.15,0,0,1.62,0.23,0.04,17.92,254.17,1.17,4
DED11510,61.04,161.18,20.01,32.81,41.94,4.58,63.49,30.54,0,1.39,1.64,0.21,0.05,17.6,242.37,1.17,4
DED11540,164.75,346.74,21.84,23.06,43.03,15.18,67.94,16.61,0,0.27,1.82,0.33,0.07,17.22,238.76,1.17,4
DED11610,679.51,184.99,14.63,43.12,33.71,7.83,60.56,28.79,0.46,2.36,1.85,0.2,0.07,15.56,217.13,1.17,4
DED11620,12.35,186.59,17.41,48.08,28.93,5.56,47.27,47.18,0,0,1.75,0.27,0.05,18.21,251.9,1.17,4
DED11640,49.93,372.24,20.64,29.97,40.61,12.61,66.65,20.74,0,0,2.14,0.28,0.08,14.61,196.28,1.17,4
DED11660,28.72,371.23,16.97,28.98,40.33,18.68,74.92,6.41,0,0,2.03,0.2,0.09,17.24,238.28,1.17,4
DED11690,30.89,606.94,16.05,33.07,41.18,10.87,44.93,44.21,0,0,2.71,0.2,0.11,18.17,231.39,1.17,4
DED11720,53.51,474.62,19.53,29.93,43.03,11.73,68.18,20.08,0,0,2.51,0.12,0.1,17.74,229.9,1.17,4
DED11790,63.23,207.38,21.34,26.98,47.66,4.97,95.03,0,0,0,1.75,0.18,0.06,17.86,246.56,1.17,4
DED11810,20.75,180.84,21.74,29.18,44.15,5.6,94.4,0,0,0,1.78,0.31,0.06,18.11,251.5,1.17,4
DED11820,41.73,255.54,19.81,27.43,50.06,4.55,81.61,13.84,0,0,2.01,0.19,0.08,16.61,230.87,1.17,4
DED11840,156.97,215.28,21.2,29.91,46.24,2.21,96.97,0.82,0,0,1.81,0.25,0.06,15.29,218.64,1.17,4
DED11960,103.28,264.47,18.98,27.49,49.61,5.23,77.24,17.52,0,0,2.01,0.19,0.07,17.43,240.17,1.17,4
DED11980,115.08,286.02,17.72,31.36,42.57,10.53,57.85,31.36,0,0.26,2.21,0.14,0.07,17.03,221.21,1.17,4
DED11990,78.88,186.32,14.73,44.68,26.86,11.96,61.42,22.49,0,4.12,1.75,0.27,0.05,18.03,252.74,1.17,4
DED12030,87.54,277.91,18.65,30.17,45.1,10.48,59.29,30.22,0,0,2.02,0.11,0.05,19.45,244.91,1.17,4
DED12100,78.71,333.3,20.84,29.46,47.51,5.62,69.46,24.93,0,0,1.92,0.25,0.09,15.02,209.13,1.17,4
DED12110,13.4,346.33,19.93,29.51,48.16,12.92,65.92,21.16,0,0,1.96,0.24,0.09,17.15,234.04,1.17,4
DED12180,71.77,605.33,15.72,30.25,37.98,23.53,26.39,50.08,0,0,2.51,0.22,0.13,16.78,223.41,1.17,4
DED12320,93.93,202.64,16.57,39.15,41.72,3.31,79.71,16.98,0,0,1.93,0.17,0.07,17.34,243.49,1.17,4
DED12340,43.48,268.52,17.59,27.77,50.9,8.11,82.38,9.51,0,0,1.84,0.35,0.06,18.7,251.53,1.17,4
DED12370,157.16,176.55,20.48,29.29,46.32,4.48,95.14,0.38,0,0,1.68,0.2,0.06,17.41,247.54,1.17,4
DED12430,124.82,361.68,20.17,24.03,37.44,24.77,61.47,13.76,0,0,2.05,0.25,0.07,17.7,242.33,1.17,4
DED12470,179.09,244.76,24.01,17.98,53.64,5.33,86.76,7.47,0,0.44,1.83,0.31,0.06,16.05,219.63,1.17,4
DED12500,132.87,242.98,16.7,33.5,45.09,10,79.32,10.17,0,0.52,1.87,0.27,0.07,18.09,244.21,1.17,4
DED12510,91.16,668.64,16.59,37.36,40.16,8.93,48.46,42.22,0.38,0,2.62,0.13,0.18,16.76,222.11,1.17,4
DED12520,164.52,306.56,20.81,28.39,48.48,5.4,72.29,22.31,0,0,1.9,0.28,0.08,17.24,241.9,1.17,4
DED12530,139.72,148.22,19.1,36.07,40.47,4.96,75.41,19.62,0,0,1.66,0.19,0.05,17.36,234.52,1.17,4
DED12570,165.75,196.02,15.52,40.47,34.96,8.22,57.78,31.3,0,2.7,1.89,0.17,0.07,17.75,242.08,1.17,4
DED12660,26.79,301.59,19.87,21.82,47.06,19.06,80.08,0.86,0,0,1.96,0.24,0.08,17.95,245.59,1.17,4
DED12680,35.78,624.68,15.85,41.48,39.75,4.65,78.91,16.45,0,0,2.59,0.16,0.17,16.46,221.02,1.17,4
DED12710,174.45,230.43,17.93,31.65,45.78,5.87,81.27,12.66,0,0.19,1.92,0.19,0.07,17.33,241.93,1.17,4
DEE10000,52.34,162.87,20.19,32.6,43.07,5.37,81.32,13.31,0,0,1.61,0.19,0.05,18.11,243.54,1.17,4
DEE10010,143.16,151.27,19.48,36.38,40.57,5.06,87.15,7.6,0.18,0,1.54,0.17,0.05,18.53,254.57,1.17,4
DEE10020,199.95,150.54,19.43,36.67,40.77,4.57,76.16,19.13,0.13,0,1.58,0.15,0.05,18.37,251.81,1.17,4
DEE10030,232.98,148.41,19.3,36.48,40.58,5.77,70.17,23.95,0.11,0,1.57,0.16,0.05,18.37,251.57,1.17,4
DEE10040,23.14,150.3,17.8,40.4,40.18,2.16,63.42,34.42,0,0,1.66,0.15,0.05,17.63,241.13,1.17,4
DEE10050,89.89,116.51,16.92,49.33,31.91,3.55,49.01,47.44,0,0,1.6,0.16,0.05,18.04,252.87,1.17,4
DEE10070,170.28,289.51,26.02,23.4,45.17,7.79,60.18,31.88,0,0.15,2.05,0.13,0.08,15.59,222.81,1.17,4
DEE10090,158.52,126.88,10.22,65.4,21.89,3.51,66.55,29.94,0,0,1.69,0.13,0.06,18.13,250.63,1.17,4
DEE10100,159.13,134.28,12.03,64.24,22.63,1.16,33.26,65.58,0,0,1.75,0.14,0.06,18.84,247.94,1.17,4
DEE10120,54.07,84.91,15.76,44.52,26.11,15.8,82.6,1.6,0,0,1.62,0.21,0.05,18.77,251.22,1.17,4
DEE10160,6016.63,289.26,26.73,17.62,49.77,7.29,66.85,25.4,0.01,0.44,1.69,0.23,0.05,16.47,237.72,1.17,4
DEE10170,6224.46,286.54,26.71,17.53,49.91,7.25,67.22,25.09,0.01,0.42,1.7,0.19,0.07,15.58,233.97,1.17,4
DEE10190,628.44,320.15,27.1,22.89,44.47,7.77,51.48,40.27,0,0.48,2.12,-0.04,0.08,12.79,178.58,1.17,4
DEE10200,904.59,316.31,26.45,21.51,46.28,6.75,49.49,42.58,0,1.18,2,0.03,0.08,15.71,228.94,1.17,4
DEE10210,30.59,472.3,27.36,20.33,51.77,1.81,1.57,96.62,0,0,2.21,-0.05,0.13,15.53,212.9,1.17,4
DEE10230,14.09,361.62,24.68,17.34,57.99,0,13.32,86.68,0,0,1.94,0.09,0.08,16.29,219.82,1.17,4
DEE10240,62.47,321.94,24.85,17.87,56.18,0.51,41.04,58.45,0,0,1.69,0.13,0.08,15.73,216.38,1.17,4
DEE10250,86.34,268.96,23.97,14.43,53.13,12.21,53.97,33.82,0,0,1.58,0.23,0.06,17.5,243.61,1.17,4
DEE10260,117.74,209.36,26.51,15.17,55,4,78.37,17.64,0,0,1.46,0.26,0.06,17.42,250.37,1.17,4.01
DEE10270,54.39,252.25,25.59,15.19,54.98,3.86,69.59,26.56,0,0,1.66,0.23,0.06,18.19,253.23,1.17,4.01
DEE10280,204.24,260.1,26.15,16.04,54.04,4.04,86.8,9.17,0,0,1.65,0.33,0.06,15.75,224.55,1.17,4.01
DEE10290,162.04,174.58,26.07,13.29,53.96,8.65,83.46,7.89,0,0,1.57,0.35,0.06,14.82,206.89,1.17,4.01
DEE10310,98.01,134.93,22.02,16.43,51.78,12.29,84.15,3.56,0,0,1.4,0.35,0.05,18.32,252.97,1.17,4.01
DEE10340,69.04,256.39,24.32,20.24,51.9,5.63,88.32,6.05,0,0,1.75,0.35,0.05,17.42,249.23,1.17,4.01
DEE10350,120.39,108.74,18.38,25.85,33.6,26.48,70.24,2.44,0,0.85,1.47,0.35,0.04,18.89,262.43,1.17,4.01
DEE10360,47.39,140.6,20.98,33.84,36.97,12.09,86.69,1.22,0,0,1.49,0.31,0.05,18.46,261.33,1.17,4.01
DEE10370,553.38,183.78,24.59,13.71,52.53,10.91,76.74,11.46,0.23,0.65,1.45,0.27,0.07,15.67,225.74,1.17,4.01
DEE10380,103.1,232.7,24.21,11.57,49.32,18.89,65.06,16.04,0,0,1.5,0.2,0.07,18,258.15,1.17,4.01
DEE10390,51.66,248.34,26.84,16.85,54.33,4.65,55.11,40.24,0,0,1.48,0.34,0.05,19.2,265.04,1.17,4.01
DEE10400,175.63,210.32,25.85,14.2,54.07,7.17,79.97,12.87,0,0,1.46,0.27,0.06,17.85,250.9,1.17,4.01
DEE10410,108.28,173.3,27.66,11.97,55.57,5.62,93.47,0.91,0,0,1.38,0.29,0.06,19.13,265.8,1.17,4.01
DEE10420,73.95,413.31,27.7,19.12,51.49,2.04,46.88,50.66,0,0.42,1.91,-0.01,0.1,18.22,241,1.17,4.01
DEE10430,136.86,399.01,27.07,18.85,52.36,2.54,41.55,55.68,0,0.23,1.79,0.07,0.11,18.06,242.54,1.17,4.01
DEE10440,226.4,360.86,26.1,17.24,54.71,2.83,44.3,52.74,0,0.14,1.72,0.09,0.1,16.82,235.58,1.17,4.01
DEE10450,547.7,287.17,25.56,14.22,54.77,6.74,58.92,34.28,0,0.06,1.59,0.17,0.09,17.44,248.81,1.17,4.01
DEE10460,73.33,329.45,26.31,16.71,56.38,1.95,45.3,52.76,0,0,1.65,0.19,0.09,11.25,158.36,1.17,4.01
DEE10470,164.37,280.65,26.31,14.19,57.67,2.82,62.71,34.47,0,0,1.54,0.21,0.09,16.84,239.43,1.17,4.01
DEE10480,680.74,93.96,20.07,37.93,34.68,9.47,88.49,1.39,0.13,0.51,1.43,0.29,0.05,14.82,216.97,1.17,4.01
DEE10520,159.02,610.64,26.59,23.11,49.16,2.79,7.28,89.38,0.39,0.16,3.21,-0.21,0.16,14.96,198.75,1.17,4.01
DEE10530,315,555.81,27.38,20.8,48.48,4.71,19.2,74.36,0.2,1.54,2.75,-0.16,0.14,15.98,212.03,1.17,4.01
DEE10540,387.41,535.86,27.5,20.79,48.82,4.19,17.5,76.83,0.16,1.32,2.62,-0.14,0.12,15.55,213.56,1.17,4.01
DEE10550,700.18,395.57,25.97,18.41,50.31,7.64,35.13,56.37,0.09,0.78,2.11,-0.02,0.1,16.1,224.6,1.17,4.01
DEE10560,1206.89,335.75,25.67,17.24,51.83,7.08,44.73,47.1,0.05,1.04,1.89,0.08,0.09,15.7,225.18,1.17,4.01
DEE10570,2735.51,235.25,24.69,20.73,49.31,7.01,64.8,27.64,0.02,0.53,1.73,0.15,0.07,15.91,236.45,1.17,4.01
DEE10580,3214.27,214.82,24.41,20,50.21,7.17,68.3,23.98,0.02,0.53,1.72,0.15,0.05,16.36,237.73,1.17,4.01
DEE10590,71.32,615.07,26.62,23.56,48.15,3.76,5.55,89.96,0.73,0,3.36,-0.19,0.17,15.8,205.01,1.17,4.01
DEE10600,102.7,588.64,27.27,22.68,48.88,2.82,6.37,90.3,0.51,0,3.18,-0.18,0.17,14.78,195.39,1.17,4.01
DEE10610,24.41,780.99,22.8,28,48.94,3.12,0.59,96.01,0.28,0,3.85,-0.17,0.25,14.51,191.54,1.17,4.01
DEE10620,44.03,694.68,24.21,25.42,49.52,2.25,3.89,93.7,0.16,0,3.47,-0.2,0.2,14.98,200.77,1.17,4.01
DEE10630,38.8,543.06,28.99,20.35,49.04,4.12,19.24,76.64,0,0,2.63,-0.14,0.15,15.06,198.86,1.17,4.01
DEE10640,35.3,508.82,31.6,18.34,48.31,4.04,54.62,41.34,0,0,2.14,-0.09,0.13,13,175.8,1.17,4.01
DEE10660,25.57,499,28.55,19.12,50.91,2.75,29.63,67.62,0,0,2.07,0,0.09,18,242.95,1.17,4.01
DEE10670,100.78,456.15,27.58,20.57,50.45,3.13,34.52,62.35,0,0,2.02,-0.01,0.13,17.45,236.58,1.17,4.01
DEE10680,179.39,423.97,27.04,20.18,51.01,3.07,23.5,73.43,0,0,1.88,0.05,0.12,17.36,239.84,1.17,4.01
DEE10690,453.98,268.1,25.22,15.76,53.85,6.49,53.92,38.21,0,1.38,1.6,0.17,0.07,17.62,247.65,1.17,4.01
DEE10700,26.28,403.3,27.33,19.82,50.52,1.94,10.71,87.35,0,0,1.89,0.09,0.08,16.97,232.95,1.17,4.01
DEE10710,9.22,732.93,23.89,24.98,51.14,0,2.57,97.43,0,0,3.69,-0.17,0.24,14.41,193.69,1.17,4.01
DEE10720,15.85,652.44,24.94,23.25,51.81,0,1.5,98.5,0,0,3.35,-0.16,0.18,14.22,192.35,1.17,4.01
DEE10730,160.71,338.18,24.54,21.38,46.24,10.29,42.49,47.21,0,0,1.98,0.03,0.08,17.13,234.66,1.17,4.01
DEE10740,269.03,263.9,23.95,20.05,47.53,10.22,58.94,30.62,0,0.22,1.83,0.11,0.06,16.46,226.36,1.17,4.01
DEE10760,30.22,476.95,27.07,19.54,50.88,3.49,0.58,95.93,0,0,2.26,-0.04,0.12,16.97,218.89,1.17,4.01
DEE10790,25.37,246.21,24.45,25.45,48.57,3.56,58.59,37.85,0,0,1.58,0.18,0.07,18.47,254.62,1.17,4.01
DEE10810,846.36,131.53,23.97,28.43,43.96,5.38,86.92,7.67,0,0.03,1.61,0.2,0.04,17.73,248.25,1.17,4.01
DEE10830,144.64,81.02,10.77,70.13,18.07,1.66,46.49,51.86,0,0,1.52,0.19,0.05,18.5,255.73,1.17,4.01
DEE10840,180.15,77.32,10.77,68.35,17.76,4.66,46.98,48.36,0,0,1.55,0.26,0.05,18.22,254.97,1.17,4.01
DEE10850,128.28,92.57,10.87,67.38,20.74,2,24.73,73.27,0,0,1.59,0.19,0.05,16.86,232.66,1.17,4.01
